,Unnamed: 0,Tempbyduration,Humibyduration,Presbyduration,Dewbyduration,Visibyduration,trips number,subscriber ratio,morning rate,afternoon rate,evening rate,night rate,mean_household_income,commuting_to_work_perc_PT,mean_work_commuting_time_min,perc_HS_or_higher,perc_bachelor_or_higher,start_crime_score,end_crime_score
0,268,60.75470026696869,0.6640356767251839,30.06575155731737,49.01785858749293,9.43835450206294,4,0.25,0.06132189952269234,0.7794676806083649,0.15921041986894266,0.0,203908.0,6.3,23.133333333333336,0.9733333333333332,0.77,363.83333333333326,465.6111111111112
1,488,79.23695398951659,0.43166819202928697,29.930946418171228,54.24606872451951,10.0,4,0.5,0.0,0.8389217072967801,0.09443381312921208,0.0,137578.5,5.8,22.3,0.935,0.625,65.16666666666667,55.33333333333334
2,1853,68.52533736865551,0.6642817650603987,29.896184655294395,56.62201870922096,10.0,17,0.2352941176470588,0.1931713963786914,0.4443570998087152,0.3495008254068077,0.006472237507533475,148286.23529411765,25.30588235294117,27.529411764705877,0.8805882352941177,0.6023529411764706,3006.803921568628,2120.0588235294117
3,3478,59.66873949176154,0.6203439496565307,29.783978959504253,44.726461545851954,9.866839602248165,17,1.0,0.14440121054907046,0.3687851275399914,0.42686266032569536,0.0,94353.29411764706,12.005882352941176,27.92941176470588,0.8435294117647056,0.4435294117647057,815.5686274509802,764.5098039215687
4,3483,70.12819413768578,0.4942951621557545,30.008545277580204,48.611730867617524,10.375260484907471,102,0.8823529411764706,0.14171626798437714,0.5160034440160222,0.2168981394826489,0.02347171789016584,95797.74747474748,11.050505050505055,27.18585858585859,0.8287878787878786,0.4171717171717174,734.1868686868689,676.9673539518905
5,3139,67.96177978883861,0.4155686274509804,29.922194570135748,39.52508295625943,10.0,15,1.0,0.22654600301659125,0.20754147812971346,0.4648567119155354,0.03273001508295626,91479.42857142855,11.864285714285714,28.235714285714288,0.8535714285714285,0.43214285714285705,762.2619047619047,685.9523809523807
6,3808,71.6,0.46,29.83,50.0,30.0,1,1.0,0.0,0.0,1.0,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,197.5
7,3286,70.370660562954,0.5466139527845035,29.90683830205811,51.634265284503634,10.0,20,0.75,0.17191283292978207,0.0601543583535109,0.4088983050847458,0.2649818401937046,87463.26315789473,10.631578947368421,27.47368421052632,0.8300000000000002,0.3694736842105262,601.6140350877192,566.3333333333334
8,3310,65.71403008160435,0.5981925258235994,30.026641243088516,51.40685192099134,14.821199352854375,44,0.6590909090909091,0.1084146710046758,0.1776094725052003,0.5956939925684925,0.02234785855245613,137324.60975609755,8.934146341463421,25.560975609756106,0.8936585365853659,0.5512195121951217,530.2073170731708,525.0079365079366
9,98,57.48348534201954,0.6767198697068405,30.01729967426711,45.789348534201956,9.213192182410424,4,0.75,0.5641693811074918,0.0,0.3182410423452769,0.11758957654723128,195928.0,6.3,23.15,0.97,0.76,322.25,259.875
10,3571,61.25704483074108,0.3490576395242452,30.429643183897532,31.155215004574572,10.0,4,1.0,0.3266239707227813,0.0,0.4272644098810613,0.0,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
11,3551,74.37390636991559,0.4687682271680737,29.853077513430538,52.17920184190329,10.0,3,0.3333333333333333,0.2264006139677667,0.0,0.7735993860322333,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
12,1081,71.09111407169073,0.4970164898697905,29.92181539389675,49.549708410839045,10.0,33,0.7575757575757576,0.2585591473530743,0.3284902719823036,0.2791714845910211,0.13377909607360114,87470.41379310345,10.841379310344832,27.71379310344827,0.8375862068965517,0.3789655172413792,619.1839080459771,582.344827586207
13,2964,67.44191116416411,0.4196563422755544,30.042115662499214,43.196996921530435,10.0,9,0.2222222222222222,0.05874222529371113,0.4507130740717472,0.03354903562229064,0.456995665012251,79663.77777777777,9.344444444444443,27.26666666666667,0.8244444444444446,0.2977777777777777,381.77777777777777,478.22222222222223
14,1822,65.22527276158257,0.6675203394769778,29.978040535634108,53.39598214712263,9.962569151833062,440,0.8113636363636364,0.20448591165763752,0.28776908303952764,0.3597156533952475,0.0567632642531602,159833.03981264634,24.777985948477788,27.75456674473064,0.8948946135831394,0.6284777517564414,2903.632318501173,2878.055295950157
