,bike_group,duration,Tempbyduration,Humibyduration,Presbyduration,Dewbyduration,Visibyduration,trips number,subscriber ratio,morning rate,afternoon rate,evening rate,night rate,mean_household_income,commuting_to_work_perc_PT,mean_work_commuting_time_min,perc_HS_or_higher,perc_bachelor_or_higher,start_crime_score,end_crime_score
1753,358_1,351799,64.72904377452276,0.6639059401343763,29.97941513833181,52.62885826376235,9.932598941440993,417,0.8081534772182254,0.25620595851608446,0.19262419733995834,0.430649319639908,0.05540663844979662,149754.42579075426,26.151581508515836,27.949148418491454,0.8861070559610723,0.6050851581508521,3143.113544201135,3082.135442011358
1754,359_0,192879,66.01356826473247,0.5783907570722232,29.957215067477527,49.643022784578214,9.93215884915759,196,0.6836734693877551,0.24640318541676387,0.31501615002151606,0.3749604674433194,0.021868632666075624,153898.9790575916,26.563350785340315,27.866492146596876,0.8922513089005244,0.6144502617801036,3272.935427574169,3297.980902777775
1755,359_1,2477,62.28950343157045,0.3114129995962858,29.96480419862737,30.789463060153412,10.0,5,1.0,0.3738393217601938,0.0,0.4125958821154623,0.21356479612434395,136609.5,31.975,28.675000000000004,0.89,0.5775,4229.5,5548.416666666667
1756,359_2,125724,54.91169824377205,0.6447363271928988,30.13964088002291,42.099350362699234,8.999283549680252,180,0.8055555555555556,0.3064251853265884,0.298884858897267,0.2548678056695619,0.08971238586109255,161437.2159090909,25.769318181818196,28.171022727272756,0.903693181818183,0.6369886363636351,3071.2121212121183,3101.1136363636338
1757,359_3,270843,65.7282347922351,0.663491847675591,30.002323546298026,53.2772843184674,9.903025830462667,405,0.8617283950617284,0.2674981446816052,0.19517580295595605,0.37874340485078073,0.06115720177372131,148522.52926208652,27.00941475826972,27.931297709923637,0.8863358778625974,0.6010687022900767,3256.1145038167947,3166.335029686179
1758,35_0,816,81.41495098039216,0.4467892156862745,29.99316176470588,57.73112745098039,10.0,3,1.0,0.0,0.5906862745098039,0.40931372549019607,0.0,84435.33333333333,10.833333333333334,28.2,0.8533333333333334,0.37333333333333335,574.6666666666666,574.6666666666666
1759,35_1,9039,63.38636187631377,0.6001844783715014,29.945646918906952,46.021705940922665,7.938198362650736,21,0.8095238095238095,0.10897223144153115,0.4356676623520301,0.15864586790574178,0.1018918021905078,93395.6,12.54,28.7,0.8679999999999998,0.46599999999999986,846.2,802.8000000000002
1760,35_2,2629,63.46865728413846,0.45381894256371247,30.133023963484217,41.13130467858501,9.93039178394827,8,1.0,0.3720045644731837,0.40813997717763406,0.2198554583491822,0.0,92057.0,11.85,28.125,0.8499999999999999,0.43250000000000005,769.4166666666666,877.9166666666665
1761,35_3,2388,59.44321608040201,0.4946649916247905,30.264949748743717,40.048743718592966,10.0,3,1.0,0.0745393634840871,0.9254606365159129,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
1762,35_4,154,42.8,0.66,30.21,32.0,10.0,1,1.0,0.0,0.0,0.0,1.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
1763,35_5,5558,60.8,0.52,30.0,42.8,10.0,1,0.0,0.0,1.0,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
1764,35_6,3385,69.18023633677993,0.5170472673559823,30.059669128508123,49.61952732644018,8.850516986706056,6,0.6666666666666666,0.27326440177252587,0.496602658788774,0.23013293943870014,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
1765,360_0,181953,62.34091633553723,0.6000879576960346,29.98678714649755,47.1430546166684,9.851598489719873,243,0.757201646090535,0.21616571312371877,0.31125070760031437,0.31664770572620404,0.07631641138096101,144987.43697478992,27.081512605042015,27.766806722689115,0.8807142857142862,0.5903361344537807,3439.8137254901962,3608.601115760113
1766,360_1,123546,55.81615821907089,0.6291444482217151,30.160412612845967,42.24367239732569,9.569509197653776,175,0.8742857142857143,0.21304615284995063,0.3598578667055186,0.2575073252068056,0.10325708642934615,154370.35882352942,25.31647058823529,28.23294117647061,0.8874705882352955,0.6131176470588224,2884.558823529411,2882.5921568627446
1767,360_2,332695,64.27720539833781,0.6620175385863928,29.992892356362443,52.181307879589404,9.92291287816168,448,0.8571428571428571,0.2884714227746134,0.231839973549347,0.3453162806774974,0.05525481296683148,145597.7103448276,27.762988505747135,28.420229885057402,0.8865977011494267,0.5975632183908047,3355.015325670497,3363.563984674329
1768,361_0,303522,60.53612029495939,0.6229397910200909,30.04944899655822,46.41032827384287,9.60314691631359,418,0.7822966507177034,0.29041387444732175,0.28978130086122256,0.2846548190905437,0.05652308564123853,148964.1662591687,26.193154034229845,27.813936430317817,0.8854278728606364,0.6036674816625922,3229.524042379785,3221.7351263243754
1769,361_1,246671,64.90933611977086,0.6617321857859254,29.98151439569306,52.583967511381516,9.901376732570915,382,0.8534031413612565,0.253576626356564,0.21337733256037394,0.35785317284966617,0.07967292466483697,150907.3217158177,26.61474530831099,28.15067024128682,0.8891420911528154,0.6088203753351206,3190.3199285075975,3113.8838652482304
1770,362_0,94907,66.24448635681945,0.6065208923823672,29.91637520590333,51.20974708574359,9.919435517576856,112,0.7232142857142857,0.28703889070353084,0.1997955893664324,0.3670119169292044,0.09993994120560128,153182.14545454545,26.684545454545454,28.210000000000015,0.8942727272727284,0.6159999999999993,3233.5363636363627,3278.5333333333333
1771,362_1,210431,57.0411623841861,0.6145726548528176,30.09983252625961,42.769203404758166,9.626044404103958,312,0.8365384615384616,0.24442691428544275,0.3197912855045122,0.30562987392541974,0.05438362218494423,151840.022875817,27.03562091503271,28.203267973856207,0.8927124183006536,0.6117320261437905,3326.8965141612225,3338.712269272531
1772,362_2,384771,65.18271504349342,0.6375891829165927,30.001139508954683,51.61392653032581,9.967311725675792,478,0.8723849372384938,0.26595299541805384,0.25620433972414763,0.37915019583076687,0.036455450124879475,147081.92978723405,27.37404255319151,28.38957446808504,0.8887659574468086,0.6026170212765967,3312.943262411338,3277.1862117981536
1773,363_0,274465,63.03171114714079,0.5851330467151246,30.02914753854467,47.037821246182006,9.867651856035073,316,0.7341772151898734,0.2716703404805713,0.3081740841273022,0.28101215091177384,0.06754230958409997,147547.00967741935,26.813548387096777,27.966451612903246,0.8819999999999999,0.5965806451612898,3306.995698924734,3382.788853161844
1774,363_1,269326,65.52117582409423,0.6621388670236068,29.955411582988614,53.520026659141735,9.945866719143343,330,0.8515151515151516,0.28207079895739734,0.2229899824005109,0.3684122587496194,0.046456710454987636,150834.42592592593,27.13611111111114,27.95864197530866,0.8906790123456786,0.607716049382716,3381.5144032921835,3312.5699588477382
1775,364_0,156370,64.10986058706915,0.5988108652554838,29.965790800665097,48.85546780072903,9.941168062927671,146,0.726027397260274,0.3405704419006203,0.3296987913282599,0.2536675832960287,0.048506746818443434,143489.78014184398,27.158865248226952,27.75035460992909,0.8785106382978737,0.5870921985815597,3349.6241134751763,3304.8156028368776
1776,364_1,169843,56.3367158689692,0.5991787022917241,30.120303137799855,41.470174268785485,9.375220792143333,222,0.8243243243243243,0.24600366220568406,0.31317746389312484,0.3592140977255465,0.06288749021154831,150089.7023255814,26.66093023255812,27.989767441860465,0.8872558139534891,0.6044651162790686,3236.401550387598,3247.003086419752
1777,364_2,172059,64.54126813573642,0.6023023013423691,30.02903837976123,49.142968884704274,9.858258940247241,242,0.8925619834710744,0.2517508529051081,0.26191597068447453,0.3719538065431044,0.034546289354233144,153044.87916666668,26.666666666666682,28.0766666666667,0.8924166666666673,0.6150833333333324,3183.991666666669,3216.7624999999975
1778,365_0,124290,65.02504183763779,0.616033168396492,29.95523248048918,50.62313017941909,9.897216187947542,139,0.7985611510791367,0.1030251830396653,0.37513074261807067,0.3853568267760882,0.04759835867728699,164382.57037037038,25.188888888888876,27.89037037037039,0.8992592592592604,0.6361481481481474,2915.024691358024,2909.926470588236
1779,365_1,180570,56.65932020822951,0.6215486791825883,30.081250899927987,42.6203282660464,9.588890457994129,224,0.8080357142857143,0.19213601373428588,0.35150357202193055,0.3251370659578003,0.06102342581824223,148736.16742081448,26.54253393665159,28.03981900452489,0.8854751131221731,0.6033936651583699,3179.0256410256416,3211.828101644242
1780,366_0,357669,60.35249094367513,0.6063361981795086,30.053865867137876,45.49232882450902,9.616904666045981,379,0.7678100263852242,0.2534102759814242,0.3701131493084388,0.24233579091282723,0.08833027184352013,147916.92761394102,27.636461126005354,28.07506702412867,0.888257372654155,0.6005630026809651,3419.4781054512964,3453.3957219251392
1781,366_1,338816,64.81575343746067,0.6477102886719245,29.996496549749683,51.9778505393291,9.968180369285983,466,0.8497854077253219,0.25200994049867775,0.23375519455987911,0.3789165800906687,0.05666497449943332,155694.98237885462,25.585462555066126,28.065859030836947,0.8927092511013223,0.6222466960352435,2971.523494860497,2931.3590308370044
1782,367_0,251993,61.491914623289816,0.6060747785322077,30.02423657601599,46.81790459787907,9.680473002556951,296,0.7702702702702703,0.2562809284384884,0.444484569015806,0.21017647315600035,0.04266785188477458,142350.7820069204,27.270934256055384,27.907958477508696,0.877716262975779,0.5845328719723181,3412.9550173010402,3412.755478662058
1783,367_1,77589,55.690020385192064,0.6543427977333556,30.09736736736737,43.18429792453397,9.268216177550942,110,0.8454545454545455,0.26514067715784456,0.3122865354625011,0.19775999175140807,0.0606658160306229,153213.94495412844,26.433944954128435,28.334862385321134,0.8959633027522949,0.6192660550458707,3173.2538226299675,3071.464831804284
1784,367_2,343886,65.2508755808611,0.6481998612912425,29.99604075187708,52.300909676462545,9.953451143692968,480,0.8791666666666667,0.2558376903973991,0.2637298407030237,0.35305595458960237,0.06640863541987752,154985.6088794926,25.651797040169168,28.264482029598227,0.8945243128964081,0.6220507399577175,2950.5461592670863,2887.3100775193825
1785,368_0,356197,60.398962231574075,0.5904330211465373,30.056708506809446,44.8514022904928,9.757077895097376,444,0.795045045045045,0.1597234114829715,0.31362139490225915,0.4021791312110995,0.06346768782443424,151080.98383371826,26.051039260969986,27.856812933025367,0.8865127020785231,0.6044572748267899,3225.8198614318712,3374.142746913581
1786,368_1,395899,65.42887095782851,0.67337507167232,29.974006030157504,53.743042480531656,9.953413623171567,476,0.842436974789916,0.2559769032000586,0.2023117007115451,0.3796549119851275,0.09473628374913803,150334.81641468682,26.707559395248392,28.172138228941602,0.8901295896328304,0.6086177105831538,3239.9834413246895,3127.0409482758637
1787,369_0,307104,61.15682001591212,0.6120249410623112,30.032495707208877,46.41639070152129,9.645849980788267,352,0.7386363636363636,0.21300927373137438,0.26984669688444307,0.31385133375013025,0.07265291236844848,143850.77380952382,27.258630952380948,28.146428571428558,0.8808035714285728,0.5882440476190474,3402.8918650793653,3446.2409046214393
1788,369_1,31628,58.893411428691884,0.7068420386998862,30.078181358290117,48.59768454112389,9.27818177985751,41,0.926829268292683,0.20048691033261667,0.5383837106361452,0.23741621348172506,0.009991147084861516,161587.63414634147,26.80975609756098,28.358536585365844,0.8975609756097562,0.6246341463414632,3122.6260162601634,2868.796747967479
1789,36_0,1744,65.84168577981652,0.415845756880734,30.068491972477062,37.924340596330275,10.0,5,1.0,0.14277522935779816,0.356651376146789,0.16169724770642202,0.0,135752.33333333334,7.033333333333334,21.26666666666667,0.9333333333333335,0.6233333333333334,82.66666666666666,96.33333333333331
1790,36_1,1206,55.62363184079602,0.6931467661691542,30.06402985074627,45.59896351575456,10.0,5,1.0,0.3250414593698176,0.0,0.4253731343283582,0.24958540630182421,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
1791,36_10,83917,69.73000127109724,0.5688553570790185,29.977283446739047,52.90486452883998,14.761210481785573,68,0.7647058823529411,0.062287736692207774,0.5531656279418949,0.20486909684569277,0.15106593419688502,164114.6530612245,6.540816326530612,21.916326530612253,0.9493877551020408,0.678571428571429,203.5034013605444,208.7666666666669
1792,36_2,3613,58.00875311375588,0.7224529476889012,30.101996955438693,48.79759202878495,9.28037641848879,14,1.0,0.30639357874342654,0.0,0.435649045114863,0.12648768336562413,132599.0,7.0,20.099999999999998,0.9299999999999999,0.6,96.33333333333333,96.33333333333333
1793,36_3,664,51.931024096385535,0.6858132530120483,30.336777108433733,41.75963855421686,10.0,3,1.0,0.677710843373494,0.0,0.0,0.0,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
1794,36_4,1531,40.80920966688439,0.6328674069235793,30.157099934683217,28.92691051600261,10.0,3,0.3333333333333333,0.24101894186806008,0.0,0.5160026126714565,0.0,137578.5,5.8,22.3,0.935,0.625,65.16666666666667,68.44444444444444
1795,36_5,587,47.75536626916524,0.66,29.856235093696764,36.95536626916525,10.0,2,1.0,0.0,0.0,1.0,0.0,219868.0,6.3,23.1,0.98,0.79,447.0,447.0
1796,36_6,16216,46.25680809077455,0.7115836211149482,30.143417303897383,37.34499876665022,9.964109521460285,10,0.9,0.06431919092254564,0.039097187962506164,0.015786877158362113,0.0,74285.0,5.0,23.0,0.6899999999999998,0.16999999999999998,752.3333333333336,752.3333333333336
1797,36_7,192,53.6,0.88,30.26,50.0,8.0,1,1.0,1.0,0.0,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
1798,36_8,12633,66.9146995962954,0.3292321697142405,30.017630808200746,36.60294466872477,10.0,2,0.5,0.0,0.9771234069500514,0.022876593049948546,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,599.6666666666667
1799,36_9,303,64.4,0.56,29.87,48.2,10.0,1,1.0,0.0,1.0,0.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
1800,370_0,340277,61.2814518025021,0.5806865289161479,30.042811643161297,45.12369150721324,9.706915615807121,414,0.785024154589372,0.20312274999485713,0.3992600146351355,0.2958942273500707,0.05777058102663418,149308.9102244389,26.79201995012469,28.112967581047307,0.8883541147132181,0.6042643391521201,3291.819617622608,3292.8611803823846
1801,370_1,407593,65.6312418270186,0.6388450488600146,29.99365196409165,52.28939137816404,9.971651255050995,478,0.8347280334728033,0.25011469774996137,0.28641561557730383,0.33585463930931103,0.0712769846390885,148532.35698924732,26.467526881720445,27.902365591397817,0.8850752688172053,0.6015483870967746,3261.9849462365605,3221.247334754799
1802,371_0,123107,67.3606119067153,0.6083178454515178,29.904798995995353,52.58693900428084,10.0,118,0.652542372881356,0.236412226762085,0.33777120716125,0.26924545314238835,0.0687450754221937,149508.45217391304,25.49478260869564,28.193043478260883,0.8837391304347837,0.604608695652173,2986.8753623188404,3058.9130434782605
1803,371_1,227638,57.55655902500169,0.6027421351736826,30.10961407292865,42.81171084499661,9.668692727049086,288,0.8368055555555556,0.2456048638627997,0.25463674781890544,0.3745156784016728,0.0402437202927455,151556.96085409253,26.31530249110322,28.123487544484007,0.8891459074733101,0.6088256227758,3210.1399762752094,3208.2230046948375
1804,371_2,278197,64.612622470168,0.6589353048379386,30.018361242213263,52.11220064678387,9.931804620466792,402,0.8532338308457711,0.3133031628666017,0.24887040478509834,0.3091011046129182,0.053081090018943414,151784.13554987212,25.919437340153475,28.18542199488485,0.8881585677749382,0.6109718670076729,3037.980392156865,2885.71586089907
1805,372_0,192913,62.672192689623515,0.6189566151581288,29.988957371112015,48.37308804141417,9.693969043040127,226,0.7389380530973452,0.22772441463250273,0.19926080668487867,0.44241186441556557,0.07249900214086143,142841.70720720722,26.205405405405383,28.09549549549549,0.8761261261261273,0.5865765765765755,3250.051051051051,3263.387387387385
1806,372_1,14476,47.98517546283504,0.5013363498203924,30.190859008013266,29.37350096711799,9.695357833655706,27,0.8888888888888888,0.43706825089803814,0.16061066592981488,0.2265819287095883,0.0914617297596021,141065.4814814815,30.21481481481481,28.79259259259259,0.8829629629629628,0.5807407407407409,3414.6543209876545,3809.9753086419764
1807,372_2,3184,52.479302763819106,0.5202653894472362,29.942961683417085,35.120744346733666,9.282663316582914,7,1.0,0.05935929648241206,0.07097989949748744,0.6526381909547738,0.0,148278.42857142858,26.657142857142855,27.6,0.8814285714285715,0.6,3268.6190476190473,2691.714285714286
1808,372_3,63649,55.77208492408887,0.6286245659790413,30.130636406961084,41.97862116189308,9.767396188471146,90,0.8777777777777778,0.26936793979481216,0.1268833760153341,0.448569498342472,0.027353139876510234,150439.47727272726,26.59659090909091,28.30340909090911,0.8910227272727279,0.6101136363636358,3193.2348484848485,3049.2803030303044
1809,372_4,254325,62.99917310527867,0.6503813722599038,30.01088785019167,50.361766735476245,9.937669320751008,309,0.7637540453074434,0.28973950653691144,0.26765752482060357,0.3002614764572889,0.04514302565614863,156737.37919463086,25.6080536912752,27.84832214765103,0.892718120805369,0.622080536912752,2963.4116331096197,2948.7829977628658
1810,373_0,52713,69.9412289188625,0.5696543547132585,29.90146349097945,53.48610684271433,10.0,45,0.4222222222222222,0.08961736194107715,0.49042930586382866,0.3381139377383188,0.040255724394361925,137175.20454545456,27.70454545454546,27.818181818181824,0.8736363636363641,0.5665909090909093,3712.401515151515,3760.8333333333344
1811,373_1,102438,57.467749679480896,0.6025567090988372,30.075751991448488,42.8712319484306,9.630279128188107,170,0.8529411764705882,0.3509830336398602,0.26420859446689704,0.27687967355864035,0.03625607684648275,146446.70303030303,27.427272727272722,28.43636363636367,0.8879393939393955,0.5996969696969687,3332.0606060606046,3482.51111111111
1812,373_2,52350,56.23244921999365,0.6912193250557146,30.08915128939826,45.43404998408149,9.618519579751672,89,0.8876404494382022,0.18702960840496657,0.24173829990448903,0.4396370582617001,0.08502387774594078,158371.2068965517,25.396551724137932,27.97011494252874,0.8960919540229889,0.6255172413793098,3011.030651340998,3100.1570881226075
1813,373_3,359938,65.54518101034068,0.6515535661697294,29.987516853596965,52.957922475537494,9.953414685306914,467,0.8458244111349036,0.19682556440275825,0.27992320899710504,0.3811684234507054,0.07042879607043435,151356.99128540306,25.711328976034874,27.905664488017393,0.8871241830065364,0.60884531590414,3028.2657952069703,2957.9624819624846
1814,374_0,147505,65.94341768075661,0.5998204976102501,29.936988237686855,50.46223128029558,9.939686281820956,154,0.7012987012987013,0.11241652825327955,0.38934273414460524,0.275041524016135,0.14259177654994745,143856.39869281047,27.94183006535949,28.523529411764727,0.8834640522875833,0.5909803921568615,3356.9063180827875,3446.080610021786
1815,374_1,43345,59.40816261006652,0.6158215288191644,30.091849848117814,45.316253700926666,9.656612450494098,67,0.835820895522388,0.28446187564886377,0.20076133348713807,0.38841850271080863,0.06856615526588995,160653.60606060605,25.380303030303036,27.595454545454537,0.8975757575757578,0.6266666666666663,3299.8434343434337,3352.1010101010106
1816,374_2,2493,46.513718411552354,0.7315102286401927,30.211395908543928,38.28808664259928,9.335740072202166,3,0.6666666666666666,0.3405535499398315,0.0,0.6594464500601684,0.0,219868.0,6.3,23.100000000000005,0.98,0.79,447.0,239.83333333333334
1817,374_3,119818,56.68516040995508,0.6499050226176369,30.10160195045819,43.52065132117044,9.694552988699527,129,0.8217054263565892,0.12569063079003154,0.384808626416732,0.45453103874209216,0.011133552554707974,144370.0157480315,27.22047244094489,27.81889763779528,0.8793700787401583,0.5877165354330702,3447.141732283464,3237.9179894179883
1818,374_4,320292,65.97465230945511,0.6371112765851163,29.97102236787058,52.4246125410563,9.91810090479937,435,0.8988505747126436,0.2095306782560913,0.26018133453223935,0.3875151424325303,0.05933648046157881,154454.04195804195,26.277622377622404,28.253846153846105,0.8939393939393954,0.6192307692307696,3021.032634032637,2958.117283950621
1819,375_0,328814,60.93916529050869,0.6227355282925908,30.033571000626495,46.88389834374446,9.690535581412796,381,0.8320209973753281,0.19478793482029355,0.3504078293503318,0.3086425760460321,0.03964855511018387,146938.21891891892,27.23,28.032702702702693,0.885108108108109,0.5972162162162162,3404.630630630631,3369.198562443847
1820,375_1,378551,65.34660659990332,0.6514767230835481,30.004987947462833,52.551117881078106,9.937159061790881,439,0.8701594533029613,0.24378749494784058,0.21189218889925004,0.3769610963912392,0.10108281314803025,148739.99763033175,26.73838862559243,28.10568720379144,0.8868483412322278,0.6030805687203793,3251.0837282780385,3277.9809523809586
1821,376_0,357135,60.10423422981969,0.6220011200246405,30.03614862260304,46.08397531745702,9.67856655513088,414,0.7946859903381642,0.2151483332633318,0.3819284024248533,0.3000742016324359,0.04911868061097344,151813.22549019608,26.12328431372552,27.81348039215684,0.8862745098039227,0.608210784313726,3168.031045751632,3219.9673202614445
1822,376_1,348870,65.22527276158257,0.6675203394769778,29.978040535634108,53.39598214712263,9.962569151833062,440,0.8113636363636364,0.20448591165763752,0.28776908303952764,0.3597156533952475,0.0567632642531602,159833.03981264637,24.77798594847779,27.754566744730642,0.8948946135831394,0.6284777517564414,2903.6323185011734,2878.055295950157
1823,377_0,18186,69.45318101836577,0.6813323435609809,30.015718684702524,58.38076817332014,10.0,8,0.625,0.11690311228417465,0.0333773232156604,0.8260750027493676,0.023644561750797318,127557.0,28.712500000000002,27.587500000000002,0.8674999999999999,0.54625,4280.5,4280.5
1824,377_1,89996,64.89754322414325,0.6037110538246143,29.947182319214182,49.70430908040356,9.988982843681942,105,0.7428571428571429,0.17785234899328858,0.17149651095604249,0.35774923329925773,0.10696030934708209,147296.96153846153,26.39326923076923,27.61250000000001,0.881153846153847,0.593365384615384,3345.685897435899,3353.6602564102595
1825,377_2,21449,51.41290736164856,0.5928418574292509,30.197478204112077,36.805368548650286,9.232029465243134,45,0.9333333333333333,0.3749358944472936,0.1888666138281505,0.29036318709496944,0.01314746608233484,169827.6888888889,25.10444444444444,27.95555555555554,0.9099999999999999,0.6548888888888887,3029.6592592592597,2974.7629629629632
1826,377_3,82106,55.905400437645625,0.6835256457100174,30.09357953945712,44.90502988007374,9.539185727393045,110,0.8727272727272727,0.34601612549630967,0.171242052955935,0.30903953426058994,0.052955935010839644,141529.91666666666,28.48055555555555,28.35462962962964,0.8859259259259267,0.5896296296296293,3496.6697530864176,3566.669781931465
1827,377_4,302610,65.59733245761872,0.6497779732989658,29.987912585506077,52.73522462906051,9.945274445656125,475,0.8947368421052632,0.2964839232014804,0.22648623640990054,0.3498992102045537,0.054221605366643534,149233.50537634408,26.9804301075269,28.22881720430101,0.8893118279569912,0.6057419354838707,3331.3806451612904,3382.133762517878
1828,378_0,290927,60.823481033615536,0.600240289373852,30.022192525960126,45.828990691823016,9.811640606291842,327,0.7308868501529052,0.25883812777775866,0.319695318756939,0.2925132421535299,0.07744210747025886,147072.04126984128,26.838412698412704,27.92571428571428,0.8817142857142867,0.5939365079365075,3335.4687830687853,3423.280590717302
1829,378_1,41275,56.33814657783163,0.6265182313749242,30.14650660205936,41.94377710478498,9.497431859479104,58,0.8103448275862069,0.22849182313749242,0.23975772259236827,0.34224106602059357,0.11396729254996972,139732.35087719298,29.01052631578948,28.131578947368414,0.8810526315789479,0.575438596491228,4067.7076023391814,3974.7202380952376
1830,378_2,20734,58.14777659882319,0.708389722195428,30.014528913861287,48.420970386804285,9.897704253882512,30,0.8333333333333334,0.3376579531204784,0.4229767531590624,0.23936529372045914,0.0,162252.37931034484,23.38275862068966,27.182758620689658,0.8944827586206898,0.636206896551724,2643.1609195402298,2703.1839080459768
1831,378_3,369785,65.73471677235871,0.6705771529402221,29.97392597725708,53.84951976599014,9.958574577119137,454,0.8215859030837004,0.22493070297605366,0.2544045864488825,0.3321037900401585,0.11040199034574144,147882.03348214287,26.595982142857157,28.08236607142852,0.8857366071428584,0.6012276785714291,3215.6889880952344,3088.280623608016
1832,379_0,130396,68.46749114236634,0.5756727391944538,29.935092660050906,51.02084132181971,9.975402811435934,120,0.6833333333333333,0.14698303628945672,0.5319028191048805,0.24709346912481978,0.04975612748857327,143299.83333333334,25.86416666666666,27.57583333333333,0.8720000000000006,0.5824166666666664,3320.0722222222216,3239.2649572649584
1833,379_1,200608,56.47253794298664,0.6139891147578029,30.082755182578303,41.97848598593609,9.641626372494283,258,0.8372093023255814,0.24642088052320946,0.2865289519859627,0.33495673153613015,0.038632557026639015,153754.40625,26.160937500000017,28.246484375000012,0.8928515625000004,0.6164062499999995,3142.0377604166683,3146.644531250003
1834,379_2,368198,65.8280666018465,0.6277575516434085,29.99266463967757,51.96809323154024,9.954005725180474,423,0.8699763593380615,0.23579432805175476,0.35363038365227406,0.3057594011917501,0.04052439176747293,148314.52068126522,27.0883211678832,28.077615571776096,0.8877128953771309,0.6016301703163021,3344.9253852392526,3325.319545823198
1835,37_0,10353,72.93907080073409,0.5745614797643196,29.911928426543025,55.47979812614702,10.0,10,0.5,0.13812421520332271,0.568241089539264,0.0,0.2936346952574133,96630.0,12.459999999999997,28.080000000000002,0.8479999999999999,0.46799999999999997,886.2666666666667,930.7777777777778
1836,37_1,7387,70.83219168810072,0.3751874915391905,30.013343711926357,43.736252876675245,19.62501692161906,2,0.0,0.0,1.0,0.0,0.0,176483.0,5.4,22.05,0.9550000000000001,0.685,261.0,261.0
1837,37_2,3496,51.846581807780325,0.41891876430205954,30.03930635011442,26.777488558352406,9.931779176201372,5,0.6,0.0,0.4691075514874142,0.3944508009153318,0.136441647597254,93395.6,12.540000000000001,28.7,0.868,0.466,846.2,672.6
1838,37_3,2131,56.70215861098076,0.4293618019709057,30.000624120131395,34.08850305021117,9.584232754575316,4,1.0,0.5842327545753168,0.41576724542468324,0.0,0.0,88014.0,11.950000000000001,28.9,0.875,0.43,719.3333333333333,719.3333333333334
1839,37_4,30193,56.425206725620725,0.6220946356219433,30.043670387175847,42.124520032237065,9.619746298810982,54,0.9444444444444444,0.16563441857384162,0.43659126287550093,0.23561752724141358,0.031133044083065612,91883.28301886792,11.513207547169813,27.76603773584906,0.838679245283019,0.4169811320754719,738.8679245283021,722.4905660377361
1840,37_5,46911,71.16562853062182,0.5496239687919677,29.965874634947028,53.0065261878877,10.0,62,0.8064516129032258,0.1800643772249579,0.469420818144998,0.24378077636375264,0.04436059772761186,91125.86440677966,11.444067796610174,27.810169491525418,0.8401694915254241,0.41254237288135615,722.1694915254237,740.4833333333335
1841,380_0,223595,63.05731881303248,0.609651605954218,29.976676058647705,48.20029260493301,9.786312380270875,225,0.7333333333333333,0.24791699277711934,0.32502068472014134,0.31667523871285136,0.0772512802164628,152458.79545454544,26.10500000000001,28.100909090909084,0.889363636363637,0.6121818181818173,3093.375757575759,3186.5091743119256
1842,380_1,100804,56.38362846051084,0.5372726859383885,30.15838696877108,37.81097062947238,9.568142137216777,118,0.8135593220338984,0.23778818300861077,0.33983770485298204,0.26785643426848144,0.034939089718661956,140409.9732142857,27.47946428571428,27.964285714285726,0.875267857142858,0.5812499999999996,3355.82142857143,3215.0175438596502
1843,380_2,38431,56.96619677690753,0.7526585091896298,30.071365867832398,48.906772093709066,9.647233570121342,47,0.8085106382978723,0.2241940100439749,0.36009991933595276,0.1837839244360022,0.2246884025916578,131922.35555555555,28.088888888888896,27.69111111111112,0.8651111111111114,0.5582222222222222,3537.4222222222224,3545.0888888888894
1844,380_3,245984,63.545589482784784,0.6644099650112743,29.985038911744923,51.340196415214024,9.911754423051907,327,0.8195718654434251,0.21499365812410565,0.2425645570443606,0.3708127357876935,0.04408823338103291,145861.1082802548,26.830891719745246,28.0429936305733,0.8829936305732488,0.5963375796178342,3198.9617834394967,3147.992639327027
1845,381_0,149218,67.76737742765619,0.5741000583039573,29.94088893431087,51.29605007438781,9.987784650645365,154,0.7207792207792207,0.12818158667184923,0.46854266911498615,0.2822648742108861,0.06625876234770604,154269.97333333333,26.22999999999999,27.926000000000023,0.8904000000000012,0.6128666666666656,3196.7288888888897,3220.76957494407
1846,381_1,111069,54.71635477345916,0.6568226732931781,30.106353190359137,42.522931766139365,9.519350583871287,176,0.8863636363636364,0.2111840387506865,0.3184056757511097,0.3050896289693794,0.05067120438646247,154717.1976744186,26.498255813953488,27.948837209302326,0.8928488372093027,0.6138372093023247,3203.6356589147294,3103.4263565891483
