2527,130396
2528,51125
2529,1788
2530,3749
2531,358685
2532,11562
2533,1574
2534,2683
2535,223375
2536,621
2537,100242
2538,56626
2539,23635
2540,43662
2541,3035
2542,3268
2543,4065
2544,5761
2545,6543
2546,1860
2547,4592
2548,2259
2549,5864
2550,220004
2551,216946
2552,2318
2553,76567
2554,5114
2555,19835
2556,8229
2557,1963
2558,1719
2559,3196
2560,9869
2561,3199
2562,11187
2563,735
2564,9293
2565,156370
2566,64948
2567,888
2568,11397
2569,3510
2570,684
2571,10550
2572,1832
2573,91192
2574,344193
2575,65283
2576,160399
2577,8859
2578,5869
2579,29522
2580,83533
2581,3309
2582,21222
2583,89556
2584,265187
2585,184444
2586,26888
2587,269326
2588,154629
2589,1200
2590,7179
2591,1328
2592,77235
2593,366783
2594,46613
2595,238465
2596,9879
2597,4541
2598,40266
2599,18393
2600,695
2601,19222
2602,87133
2603,345600
2604,830
2605,213670
2606,12697
2607,80231
2608,145707
2609,4598
2610,42294
2611,5629
2612,329358
2613,80250
2614,5420
2615,755
2616,2901
2617,71290
2618,402015
2619,6903
2620,25740
2621,11480
2622,40958
2623,13656
2624,31628
2625,6671
2626,10131
2627,23377
2628,40281
2629,5772
2630,7593
2631,2396
2632,367388
2633,8673
2634,343081
2635,75276
2636,1858
2637,1041
2638,106115
2639,325579
2640,679
2641,360260
2642,168226
2643,5732
2644,18998
2645,4305
2646,353464
2647,2661
2648,1496
2649,4441
2650,267053
2651,2176
2652,12638
2653,90221
2654,4580
2655,1246
2656,4961
2657,33985
2658,142071
2659,320494
2660,173287
2661,15672
2662,1943
2663,4091
2664,1497
2665,45553
2666,269621
2667,135892
2668,8830
2669,9156
2670,7939
2671,7996
2672,874
2673,38242
2674,308088
2675,6036
2676,10091
2677,18430
2678,53973
2679,2740
2680,351799
2681,326795
2682,6928
2683,7362
2684,84058
2685,4442
2686,720
2687,1378
2688,9224
2689,16530
2690,1461
2691,85513
2692,3657
2693,88871
2694,2046
2695,8522
2696,2332
2697,3925
2698,24390
2699,19438
2700,25037
2701,3903
2702,7481
2703,2183
2704,7932
2705,368835
2706,13417
2707,3349
2708,7154
2709,6557
2710,267942
2711,1366
2712,8995
2713,1170
2714,22368
2715,14045
2716,123691
2717,3245
2718,8682
2719,5294
2720,3307
2721,4603
2722,678
2723,346450
2724,1819
2725,10579
2726,226309
2727,11043
2728,71507
2729,376284
2730,45475
2731,8961
2732,831
2733,54667
2734,85784
2735,368198
2736,1190
2737,69154
2738,3613
2739,38452
2740,26211
2741,26635
2742,4312
2743,6660
2744,238169
2745,47075
2746,6844
2747,3360
2748,295689
2749,342886
2750,18138
2751,1136
2752,348216
2753,14039
2754,1951
2755,1982
2756,243275
2757,109217
2758,16671
2759,52713
2760,242283
2761,3097
2762,3449
2763,107585
2764,7264
2765,246671
2766,3214
2767,66123
2768,1379
2769,243999
2770,3962
2771,11470
2772,416024
2773,1345
2774,38806
2775,54156
2776,6636
2777,614
2778,8451
2779,75407
2780,1401
2781,11639
2782,126632
2783,4884
2784,1903
2785,10328
2786,4257
2787,997
2788,87657
2789,7344
2790,294050
2791,3049
2792,231115
2793,3121
2794,4980
2795,20376
2796,2942
2797,246632
2798,124902
2799,667
